Hour,Irradiance_Wm2,AmbientTemp_C,region,hour,panel_temp,energy_gain,cooling_cost,should_cool
2022061620,0.0,13.08,seattle,20,14.21,0.0,0.0,0
2022061621,13.14,13.38,seattle,21,9.15,0.0,0.0,0
2022061622,6.76,12.08,seattle,22,10.16,0.0,0.0,0
2022061623,8.41,12.33,seattle,23,9.69,0.0,0.0,0
2022061700,0.0,12.48,seattle,0,15.0,0.0,0.0,1
2022061701,0.0,11.45,seattle,1,10.98,0.0,0.0,0
2022061702,0.0,11.78,seattle,2,14.69,0.0,0.0,0
2022061703,0.0,10.86,seattle,3,8.3,0.0,0.0,0
2022061704,0.0,11.65,seattle,4,7.04,0.0,0.0,0
2022061705,90.71,10.47,seattle,5,10.81,0.0,0.0,0
2022061706,179.31,12.52,seattle,6,19.84,0.0,0.0,0
2022061707,288.58,12.82,seattle,7,21.23,0.0,0.0,0
2022061708,407.5,12.78,seattle,8,27.98,0.0,0.0,0
2022061709,448.15,14.22,seattle,9,29.27,0.0,0.0,0
2022061710,440.78,14.21,seattle,10,28.24,0.0,0.0,0
2022061711,278.99,15.12,seattle,11,22.71,0.0,0.0,0
2022061712,152.2,14.88,seattle,12,19.27,0.0,0.0,0
2022061713,149.75,16.58,seattle,13,23.17,0.0,0.0,0
2022061714,111.85,15.67,seattle,14,18.89,0.0,0.0,0
2022061715,92.95,15.7,seattle,15,15.6,0.0,0.0,0
2022061716,97.58,16.18,seattle,16,19.27,0.0,0.0,0
2022061717,109.81,14.46,seattle,17,18.11,0.0,0.0,0
2022061718,66.67,14.66,seattle,18,14.31,0.0,0.0,0
2022061719,0.0,13.93,seattle,19,12.13,0.0,0.0,0
2022061720,0.0,11.89,seattle,20,10.36,0.0,0.0,0
2022061721,21.71,10.5,seattle,21,7.31,0.0,0.0,0
2022061722,0.0,10.88,seattle,22,14.15,0.0,0.0,0
2022061723,0.0,10.7,seattle,23,12.37,0.0,0.0,0
2022061800,11.99,10.65,seattle,0,10.9,0.0,0.0,0
2022061801,3.06,10.22,seattle,1,10.65,0.0,0.0,0
2022061802,0.0,8.97,seattle,2,6.95,0.0,0.0,0
2022061803,0.56,9.69,seattle,3,8.74,0.0,0.0,0
2022061804,0.0,10.9,seattle,4,9.33,0.0,0.0,0
2022061805,35.18,10.3,seattle,5,9.12,0.0,0.0,0
2022061806,102.05,11.94,seattle,6,15.8,0.0,0.0,0
2022061807,134.0,11.92,seattle,7,15.36,0.0,0.0,0
2022061808,230.58,13.16,seattle,8,22.33,0.0,0.0,0
2022061809,286.48,14.29,seattle,9,23.26,0.0,0.0,0
2022061810,383.75,15.34,seattle,10,28.18,0.0,0.0,0
2022061811,368.27,15.93,seattle,11,27.94,0.0,0.0,0
2022061812,414.47,16.86,seattle,12,28.67,0.0,0.0,0
2022061813,343.17,15.85,seattle,13,27.53,0.0,0.0,0
2022061814,290.78,14.74,seattle,14,22.7,0.0,0.0,0
2022061815,303.45,16.12,seattle,15,25.04,0.0,0.0,0
2022061816,210.73,15.89,seattle,16,19.04,0.0,0.0,0
2022061817,168.15,14.62,seattle,17,16.35,0.0,0.0,0
2022061818,101.51,13.51,seattle,18,13.07,0.0,0.0,0
2022061819,2.45,13.1,seattle,19,15.2,0.0,0.0,0
2022061820,14.02,12.27,seattle,20,13.66,0.0,0.0,0
2022061821,5.36,11.25,seattle,21,11.19,0.0,0.0,0
2022061822,9.7,12.31,seattle,22,13.58,0.0,0.0,0
2022061823,0.0,10.6,seattle,23,9.14,0.0,0.0,0
2022061900,1.83,11.26,seattle,0,13.59,0.0,0.0,0
2022061901,1.27,10.32,seattle,1,6.24,0.0,0.0,0
2022061902,0.0,10.54,seattle,2,9.03,0.0,0.0,0
2022061903,0.0,9.93,seattle,3,5.32,0.0,0.0,0
2022061904,0.0,10.47,seattle,4,14.25,0.0,0.0,0
2022061905,78.23,11.35,seattle,5,12.3,0.0,0.0,0
2022061906,175.09,11.32,seattle,6,18.67,0.0,0.0,0
2022061907,236.87,11.86,seattle,7,18.72,0.0,0.0,0
2022061908,318.49,13.61,seattle,8,23.03,0.0,0.0,0
2022061909,398.62,15.04,seattle,9,26.82,0.0,0.0,0
2022061910,458.72,14.88,seattle,10,29.32,0.0,0.0,0
2022061911,525.92,16.93,seattle,11,36.53,0.0,0.0,0
2022061912,488.57,16.79,seattle,12,32.02,0.0,0.0,0
2022061913,508.36,18.41,seattle,13,37.09,0.0,0.0,0
2022061914,502.59,17.0,seattle,14,32.33,0.0,0.0,0
2022061915,363.93,17.83,seattle,15,28.35,0.0,0.0,0
2022061916,256.08,16.87,seattle,16,25.16,0.0,0.0,0
2022061917,179.99,16.26,seattle,17,18.77,0.0,0.0,0
2022061918,119.08,15.82,seattle,18,17.61,0.0,0.0,0
2022061919,17.62,13.47,seattle,19,13.1,0.0,0.0,0
2022061920,17.09,13.63,seattle,20,13.49,0.0,0.0,0
2022061921,0.0,12.75,seattle,21,11.89,0.0,0.0,0
2022061922,0.0,12.04,seattle,22,12.8,0.0,0.0,0
2022061923,0.0,13.09,seattle,23,12.5,0.0,0.0,0
2022062000,0.0,11.94,seattle,0,13.01,0.0,0.0,0
2022062001,0.0,11.93,seattle,1,8.6,0.0,0.0,0
2022062002,0.0,11.08,seattle,2,9.21,0.0,0.0,0
2022062003,0.0,11.42,seattle,3,10.43,0.0,0.0,0
2022062004,19.84,11.23,seattle,4,12.15,0.0,0.0,0
2022062005,63.23,11.48,seattle,5,13.24,0.0,0.0,0
2022062006,135.3,12.03,seattle,6,15.36,0.0,0.0,0
2022062007,230.86,14.11,seattle,7,20.13,0.0,0.0,0
2022062008,380.48,13.86,seattle,8,20.5,0.0,0.0,0
2022062009,483.8,15.44,seattle,9,30.85,0.0,0.0,0
2022062010,580.25,15.06,seattle,10,30.85,0.0,0.0,0
2022062011,616.85,17.41,seattle,11,37.18,0.0,0.0,0
2022062012,644.88,16.87,seattle,12,38.25,0.0,0.0,0
2022062013,582.49,18.24,seattle,13,36.73,0.0,0.0,0
2022062014,613.6,17.55,seattle,14,36.24,0.0,0.0,0
2022062015,481.75,18.47,seattle,15,32.97,0.0,0.0,0
2022062016,342.28,18.02,seattle,16,27.65,0.0,0.0,0
2022062017,249.68,18.4,seattle,17,23.69,0.0,0.0,0
2022062018,162.84,17.55,seattle,18,24.05,0.0,0.0,0
2022062019,68.85,15.09,seattle,19,16.83,0.0,0.0,0
2022062020,4.48,15.11,seattle,20,14.45,0.0,0.0,0
2022062021,0.0,14.62,seattle,21,10.27,0.0,0.0,0
2022062022,17.58,14.6,seattle,22,15.09,0.0,0.0,1
2022062023,0.0,13.87,seattle,23,15.46,0.0,0.0,0
2022062100,0.0,14.5,seattle,0,16.55,0.0,0.0,0
2022062101,13.81,12.96,seattle,1,12.5,0.0,0.0,0
2022062102,11.32,11.71,seattle,2,10.41,0.0,0.0,0
2022062103,0.0,11.95,seattle,3,9.96,0.0,0.0,0
2022062104,0.0,12.29,seattle,4,12.78,0.0,0.0,0
2022062105,86.41,13.06,seattle,5,12.06,0.0,0.0,0
2022062106,178.32,14.72,seattle,6,14.33,0.0,0.0,0
2022062107,308.4,16.79,seattle,7,26.99,0.0,0.0,0
2022062108,464.26,17.43,seattle,8,32.24,0.0,0.0,0
2022062109,642.49,20.64,seattle,9,42.39,0.0,0.0,0
2022062110,770.54,20.71,seattle,10,46.36,0.0,0.0,0
2022062111,779.57,20.18,seattle,11,45.1,0.0,0.0,0
2022062112,778.5,20.43,seattle,12,43.78,0.0,0.0,0
2022062113,711.99,20.34,seattle,13,43.28,0.0,0.0,0
2022062114,592.99,22.52,seattle,14,42.55,0.0,0.0,0
2022062115,498.28,22.07,seattle,15,36.21,0.0,0.0,0
2022062116,448.29,23.33,seattle,16,39.11,0.0,0.0,0
2022062117,263.65,21.1,seattle,17,26.31,0.0,0.0,0
2022062118,165.79,20.48,seattle,18,24.32,0.0,0.0,0
2022062119,54.68,18.18,seattle,19,19.18,0.0,0.0,0
2022062120,10.44,17.27,seattle,20,13.32,0.0,0.0,0
2022062121,7.01,18.07,seattle,21,16.27,0.0,0.0,0
2022062122,9.94,17.57,seattle,22,11.94,0.0,0.0,0
2022062123,0.0,16.6,seattle,23,17.36,0.0,0.0,1
2022062200,0.0,15.42,seattle,0,14.91,0.0,0.0,0
2022062201,0.0,15.29,seattle,1,11.26,0.0,0.0,0
2022062202,0.0,14.05,seattle,2,11.93,0.0,0.0,0
2022062203,0.0,14.32,seattle,3,16.12,0.0,0.0,0
2022062204,26.02,13.65,seattle,4,11.99,0.0,0.0,0
2022062205,65.92,14.82,seattle,5,19.57,0.0,0.0,0
2022062206,126.65,15.57,seattle,6,19.08,0.0,0.0,0
2022062207,203.88,15.97,seattle,7,17.79,0.0,0.0,0
2022062208,265.66,17.53,seattle,8,26.37,0.0,0.0,0
2022062209,370.64,17.37,seattle,9,27.26,0.0,0.0,0
2022062210,505.05,17.05,seattle,10,28.05,0.0,0.0,0
2022062211,562.77,16.92,seattle,11,32.68,0.0,0.0,0
2022062212,579.7,16.15,seattle,12,30.79,0.0,0.0,0
2022062213,605.26,18.04,seattle,13,34.3,0.0,0.0,0
2022062214,623.87,17.92,seattle,14,36.6,0.0,0.0,0
2022062215,555.56,17.53,seattle,15,32.71,0.0,0.0,0
2022062216,422.93,17.58,seattle,16,31.73,0.0,0.0,0
2022062217,295.89,17.54,seattle,17,27.54,0.0,0.0,0
2022062218,157.75,17.23,seattle,18,21.48,0.0,0.0,0
2022062219,69.52,16.38,seattle,19,19.76,0.0,0.0,0
2022062220,13.96,15.38,seattle,20,17.36,0.0,0.0,0
2022062221,0.0,14.22,seattle,21,14.37,0.0,0.0,0
2022062222,0.0,14.91,seattle,22,13.11,0.0,0.0,0
2022062223,7.21,13.97,seattle,23,13.96,0.0,0.0,0
2022062300,13.47,13.3,seattle,0,6.97,0.0,0.0,0
2022062301,0.0,11.4,seattle,1,11.47,0.0,0.0,0
2022062302,37.7,11.57,seattle,2,11.68,0.0,0.0,0
2022062303,0.0,10.1,seattle,3,9.98,0.0,0.0,0
2022062304,17.72,10.61,seattle,4,8.71,0.0,0.0,0
2022062305,112.54,11.47,seattle,5,9.77,0.0,0.0,0
2022062306,277.83,13.42,seattle,6,22.44,0.0,0.0,0
2022062307,461.95,15.97,seattle,7,29.05,0.0,0.0,0
2022062308,611.62,17.33,seattle,8,39.16,0.0,0.0,0
2022062309,760.23,15.99,seattle,9,39.71,0.0,0.0,0
2022062310,827.12,17.61,seattle,10,42.23,0.0,0.0,0
2022062311,912.46,19.1,seattle,11,48.11,2.386,2.353,0
2022062312,887.36,19.17,seattle,12,46.35,0.0,0.0,0
2022062313,832.61,19.54,seattle,13,44.48,0.0,0.0,0
2022062314,762.04,19.73,seattle,14,37.67,0.0,0.0,0
2022062315,654.34,20.22,seattle,15,37.48,0.0,0.0,0
2022062316,466.19,19.26,seattle,16,36.5,0.0,0.0,0
2022062317,317.57,18.21,seattle,17,27.59,0.0,0.0,0
2022062318,201.2,15.67,seattle,18,24.55,0.0,0.0,0
2022062319,52.07,13.63,seattle,19,14.08,0.0,0.0,0
2022062320,0.0,12.58,seattle,20,13.96,0.0,0.0,0
2022062321,8.88,11.0,seattle,21,10.5,0.0,0.0,0
2022062322,18.23,10.73,seattle,22,11.42,0.0,0.0,0
2022062323,7.82,10.44,seattle,23,6.08,0.0,0.0,0
2022062400,0.0,10.55,seattle,0,12.53,0.0,0.0,0
2022062401,0.0,10.15,seattle,1,8.25,0.0,0.0,0
2022062402,8.62,9.97,seattle,2,8.91,0.0,0.0,0
2022062403,0.86,9.29,seattle,3,7.28,0.0,0.0,0
2022062404,3.3,9.15,seattle,4,10.53,0.0,0.0,0
2022062405,113.47,11.72,seattle,5,11.38,0.0,0.0,0
2022062406,304.85,13.44,seattle,6,20.31,0.0,0.0,0
2022062407,461.51,14.87,seattle,7,28.16,0.0,0.0,0
2022062408,626.97,15.99,seattle,8,36.32,0.0,0.0,0
2022062409,795.17,18.08,seattle,9,42.84,0.0,0.0,0
2022062410,862.13,18.69,seattle,10,47.98,0.0,0.0,0
2022062411,948.45,20.41,seattle,11,52.74,3.452,2.353,0
2022062412,972.75,20.94,seattle,12,51.62,3.416,2.353,1
2022062413,897.88,21.76,seattle,13,47.6,2.583,2.353,0
2022062414,817.09,20.79,seattle,14,44.55,0.0,0.0,0
2022062415,718.34,20.59,seattle,15,38.5,0.0,0.0,0
2022062416,573.08,21.22,seattle,16,41.18,0.0,0.0,0
2022062417,381.23,19.88,seattle,17,32.37,0.0,0.0,0
2022062418,187.85,18.63,seattle,18,25.02,0.0,0.0,0
2022062419,44.94,16.38,seattle,19,15.69,0.0,0.0,0
2022062420,0.0,14.09,seattle,20,14.36,0.0,0.0,0
2022062421,0.0,13.27,seattle,21,13.53,0.0,0.0,0
2022062422,0.0,13.57,seattle,22,13.5,0.0,0.0,0
2022062423,6.73,13.57,seattle,23,10.37,0.0,0.0,0
2022062500,19.59,14.44,seattle,0,16.68,0.0,0.0,0
2022062501,0.0,13.49,seattle,1,12.55,0.0,0.0,0
2022062502,6.5,13.45,seattle,2,9.9,0.0,0.0,0
2022062503,0.0,12.47,seattle,3,12.82,0.0,0.0,0
2022062504,14.86,12.61,seattle,4,11.2,0.0,0.0,0
2022062505,109.12,14.78,seattle,5,16.66,0.0,0.0,0
2022062506,312.05,15.46,seattle,6,24.49,0.0,0.0,0
2022062507,448.54,17.73,seattle,7,29.56,0.0,0.0,0
2022062508,626.77,20.53,seattle,8,39.71,0.0,0.0,0
2022062509,749.08,22.78,seattle,9,42.96,0.0,0.0,0
2022062510,882.56,23.71,seattle,10,48.35,2.13,2.353,0
2022062511,914.65,26.06,seattle,11,56.64,4.61,2.353,1
2022062512,941.46,27.14,seattle,12,59.17,5.297,2.353,1
2022062513,890.11,27.42,seattle,13,55.47,3.673,2.353,1
2022062514,832.11,28.09,seattle,14,53.52,3.011,2.353,1
2022062515,687.08,28.13,seattle,15,48.86,0.0,0.0,0
2022062516,578.41,28.14,seattle,16,45.48,0.0,0.0,0
2022062517,400.43,26.5,seattle,17,39.08,0.0,0.0,0
2022062518,189.37,23.77,seattle,18,31.66,0.0,0.0,0
2022062519,49.78,21.08,seattle,19,22.48,0.0,0.0,0
2022062520,16.16,20.04,seattle,20,15.19,0.0,0.0,0
2022062521,0.0,19.5,seattle,21,19.29,0.0,0.0,0
2022062522,0.0,17.5,seattle,22,17.36,0.0,0.0,0
2022062523,0.0,17.11,seattle,23,14.57,0.0,0.0,0
2022062600,2.0,16.48,seattle,0,19.04,0.0,0.0,0
2022062601,0.0,15.83,seattle,1,16.64,0.0,0.0,0
2022062602,1.1,14.51,seattle,2,14.73,0.0,0.0,0
2022062603,0.0,13.55,seattle,3,15.01,0.0,0.0,0
2022062604,2.07,14.24,seattle,4,14.35,0.0,0.0,0
2022062605,152.03,17.03,seattle,5,22.92,0.0,0.0,0
2022062606,293.34,18.88,seattle,6,24.69,0.0,0.0,0
2022062607,482.16,21.1,seattle,7,36.78,0.0,0.0,0
2022062608,629.26,24.19,seattle,8,40.51,0.0,0.0,0
2022062609,747.26,27.58,seattle,9,47.45,1.861,2.353,0
2022062610,875.26,28.51,seattle,10,51.71,2.84,2.353,1
2022062611,574.28,28.24,seattle,11,44.4,0.0,0.0,1
2022062612,960.87,28.65,seattle,12,57.45,4.355,2.353,1
2022062613,906.86,29.16,seattle,13,59.0,5.285,2.353,1
2022062614,833.34,29.07,seattle,14,56.19,4.055,2.353,1
2022062615,709.6,30.62,seattle,15,53.65,3.117,2.353,1
2022062616,551.26,30.42,seattle,16,47.64,0.0,0.0,0
2022062617,388.77,28.28,seattle,17,40.95,0.0,0.0,0
2022062618,207.81,25.03,seattle,18,29.35,0.0,0.0,0
2022062619,53.92,21.21,seattle,19,22.67,0.0,0.0,0
2022062620,0.0,19.8,seattle,20,19.84,0.0,0.0,0
2022062621,0.0,19.74,seattle,21,17.38,0.0,0.0,0
2022062622,0.0,19.07,seattle,22,19.54,0.0,0.0,0
2022062623,0.66,18.82,seattle,23,16.66,0.0,0.0,0
2022062700,0.0,19.04,seattle,0,19.23,0.0,0.0,0
2022062701,15.11,18.17,seattle,1,21.0,0.0,0.0,0
2022062702,0.0,16.17,seattle,2,12.91,0.0,0.0,0
2022062703,0.0,18.11,seattle,3,17.27,0.0,0.0,0
2022062704,1.9,19.05,seattle,4,18.96,0.0,0.0,0
2022062705,145.29,19.49,seattle,5,23.59,0.0,0.0,0
2022062706,246.94,21.47,seattle,6,30.43,0.0,0.0,0
2022062707,445.98,24.98,seattle,7,37.17,0.0,0.0,0
2022062708,604.22,25.55,seattle,8,43.31,0.0,0.0,0
2022062709,765.23,25.6,seattle,9,50.64,2.772,2.353,0
2022062710,852.74,27.49,seattle,10,54.33,3.673,2.353,1
2022062711,904.84,27.7,seattle,11,54.96,3.77,2.353,1
2022062712,921.64,28.36,seattle,12,53.72,3.973,2.353,1
2022062713,888.74,28.42,seattle,13,54.34,4.059,2.353,0
2022062714,796.65,28.09,seattle,14,52.57,2.937,2.353,1
2022062715,660.19,28.72,seattle,15,49.09,2.118,2.353,0
2022062716,453.74,26.74,seattle,16,40.26,0.0,0.0,0
2022062717,340.53,26.66,seattle,17,37.05,0.0,0.0,0
2022062718,175.61,23.92,seattle,18,30.27,0.0,0.0,0
2022062719,49.69,21.86,seattle,19,20.83,0.0,0.0,0
2022062720,0.0,18.87,seattle,20,18.39,0.0,0.0,0
2022062721,0.0,17.64,seattle,21,18.15,0.0,0.0,0
2022062722,37.55,15.41,seattle,22,17.24,0.0,0.0,0
2022062723,0.0,15.19,seattle,23,14.7,0.0,0.0,0
2022062800,15.87,14.91,seattle,0,11.8,0.0,0.0,0
2022062801,0.0,13.86,seattle,1,13.58,0.0,0.0,0
2022062802,0.0,13.61,seattle,2,13.79,0.0,0.0,0
2022062803,4.7,13.57,seattle,3,13.85,0.0,0.0,0
2022062804,23.02,12.49,seattle,4,13.61,0.0,0.0,0
2022062805,96.19,14.3,seattle,5,13.89,0.0,0.0,0
2022062806,161.44,13.84,seattle,6,19.79,0.0,0.0,0
2022062807,249.78,15.27,seattle,7,20.78,0.0,0.0,0
2022062808,319.83,16.2,seattle,8,21.94,0.0,0.0,0
2022062809,351.79,17.29,seattle,9,28.36,0.0,0.0,0
2022062810,400.58,17.86,seattle,10,26.39,0.0,0.0,0
2022062811,334.95,17.43,seattle,11,26.9,0.0,0.0,0
2022062812,289.63,17.5,seattle,12,22.79,0.0,0.0,0
2022062813,178.81,17.03,seattle,13,21.62,0.0,0.0,0
2022062814,148.74,16.95,seattle,14,22.41,0.0,0.0,0
2022062815,118.04,16.75,seattle,15,17.5,0.0,0.0,0
2022062816,189.99,16.39,seattle,16,20.29,0.0,0.0,0
2022062817,113.44,16.32,seattle,17,20.13,0.0,0.0,0
2022062818,58.16,15.56,seattle,18,17.04,0.0,0.0,0
2022062819,11.65,14.73,seattle,19,12.43,0.0,0.0,0
2022062820,0.0,13.21,seattle,20,9.81,0.0,0.0,0
2022062821,3.79,14.44,seattle,21,15.03,0.0,0.0,0
2022062822,0.0,12.61,seattle,22,10.66,0.0,0.0,0
2022062823,5.54,12.2,seattle,23,10.7,0.0,0.0,0
2022062900,3.57,12.17,seattle,0,12.3,0.0,0.0,0
2022062901,16.89,11.93,seattle,1,11.15,0.0,0.0,0
2022062902,0.0,11.3,seattle,2,12.25,0.0,0.0,0
2022062903,15.45,11.53,seattle,3,16.05,0.0,0.0,0
2022062904,11.65,11.33,seattle,4,9.02,0.0,0.0,0
2022062905,52.36,13.33,seattle,5,16.2,0.0,0.0,0
2022062906,129.91,13.67,seattle,6,18.3,0.0,0.0,0
2022062907,191.23,14.73,seattle,7,19.93,0.0,0.0,0
2022062908,248.09,15.45,seattle,8,25.03,0.0,0.0,0
2022062909,349.22,16.1,seattle,9,25.79,0.0,0.0,0
2022062910,417.78,17.11,seattle,10,31.37,0.0,0.0,0
2022062911,462.56,17.94,seattle,11,31.04,0.0,0.0,0
2022062912,451.76,18.34,seattle,12,34.94,0.0,0.0,0
2022062913,452.1,18.97,seattle,13,34.16,0.0,0.0,0
2022062914,411.61,19.23,seattle,14,29.86,0.0,0.0,0
2022062915,392.47,18.59,seattle,15,30.25,0.0,0.0,0
2022062916,295.09,18.05,seattle,16,25.4,0.0,0.0,0
2022062917,217.77,18.45,seattle,17,21.34,0.0,0.0,0
2022062918,108.15,17.83,seattle,18,20.15,0.0,0.0,0
2022062919,16.34,16.55,seattle,19,15.9,0.0,0.0,0
2022062920,24.51,15.81,seattle,20,15.69,0.0,0.0,0
2022062921,0.0,15.06,seattle,21,16.69,0.0,0.0,0
2022062922,27.85,14.97,seattle,22,14.37,0.0,0.0,0
2022062923,5.88,13.0,seattle,23,9.29,0.0,0.0,0
2022063000,17.31,13.28,seattle,0,14.34,0.0,0.0,0
2022063001,0.0,12.86,seattle,1,9.44,0.0,0.0,0
2022063002,0.0,12.73,seattle,2,11.26,0.0,0.0,0
2022063003,0.0,11.42,seattle,3,12.54,0.0,0.0,0
2022063004,0.0,12.49,seattle,4,8.93,0.0,0.0,0
2022063005,95.52,13.84,seattle,5,15.99,0.0,0.0,0
2022063006,233.19,15.03,seattle,6,21.93,0.0,0.0,0
2022063007,387.89,16.41,seattle,7,25.09,0.0,0.0,0
2022063008,550.81,16.7,seattle,8,31.62,0.0,0.0,0
2022063009,578.58,18.23,seattle,9,37.1,0.0,0.0,0
2022063010,660.65,19.56,seattle,10,37.7,0.0,0.0,0
2022063011,685.16,20.24,seattle,11,42.26,0.0,0.0,0
2022063012,699.39,21.06,seattle,12,40.94,0.0,0.0,0
2022063013,681.24,22.0,seattle,13,41.3,0.0,0.0,1
2022063014,641.45,22.76,seattle,14,44.68,0.0,0.0,0
2022063015,631.15,22.85,seattle,15,40.2,0.0,0.0,0
2022063016,476.69,21.33,seattle,16,35.54,0.0,0.0,0
2022063017,293.95,21.57,seattle,17,31.36,0.0,0.0,0
2022063018,151.6,20.01,seattle,18,23.96,0.0,0.0,0
2022063019,36.22,17.53,seattle,19,18.78,0.0,0.0,0
2022063020,9.51,15.14,seattle,20,16.97,0.0,0.0,0
2022063021,0.0,15.39,seattle,21,17.1,0.0,0.0,0
2022063022,2.3,14.07,seattle,22,11.48,0.0,0.0,0
2022063023,0.0,15.06,seattle,23,13.5,0.0,0.0,0
2022060100,0.0,19.07,las_vegas,0,18.91,0.0,0.0,0
2022060101,2.1,18.28,las_vegas,1,20.2,0.0,0.0,0
2022060102,0.0,18.23,las_vegas,2,17.79,0.0,0.0,0
2022060103,0.0,16.03,las_vegas,3,14.4,0.0,0.0,0
2022060104,10.08,15.95,las_vegas,4,12.51,0.0,0.0,0
2022060105,164.48,18.14,las_vegas,5,19.13,0.0,0.0,0
2022060106,384.26,20.76,las_vegas,6,30.95,0.0,0.0,0
2022060107,589.75,23.46,las_vegas,7,41.45,0.0,0.0,0
2022060108,770.79,25.43,las_vegas,8,49.72,2.551,2.353,1
2022060109,917.36,27.93,las_vegas,9,54.85,4.222,2.353,1
2022060110,1040.73,29.86,las_vegas,10,67.37,7.276,2.353,1
2022060111,1083.0,29.65,las_vegas,11,63.04,6.833,2.353,1
2022060112,1058.17,30.38,las_vegas,12,64.57,7.547,2.353,1
2022060113,965.46,31.86,las_vegas,13,61.21,6.172,2.353,1
2022060114,841.08,31.76,las_vegas,14,56.72,4.103,2.353,1
2022060115,644.94,32.65,las_vegas,15,49.1,2.051,2.353,0
2022060116,458.7,31.11,las_vegas,16,40.26,0.0,0.0,0
2022060117,227.86,30.57,las_vegas,17,38.94,0.0,0.0,0
2022060118,45.8,28.0,las_vegas,18,26.78,0.0,0.0,0
2022060119,1.85,26.38,las_vegas,19,23.95,0.0,0.0,0
2022060120,0.0,25.29,las_vegas,20,23.85,0.0,0.0,0
2022060121,2.9,24.45,las_vegas,21,25.06,0.0,0.0,0
2022060122,0.0,23.03,las_vegas,22,23.39,0.0,0.0,0
2022060123,35.53,22.03,las_vegas,23,18.58,0.0,0.0,0
2022060200,0.0,22.03,las_vegas,0,17.82,0.0,0.0,0
2022060201,10.15,20.79,las_vegas,1,18.07,0.0,0.0,0
2022060202,0.0,20.36,las_vegas,2,18.55,0.0,0.0,0
2022060203,0.0,19.17,las_vegas,3,20.63,0.0,0.0,0
2022060204,19.79,18.04,las_vegas,4,15.95,0.0,0.0,0
2022060205,149.58,19.74,las_vegas,5,22.41,0.0,0.0,0
2022060206,369.66,23.63,las_vegas,6,38.6,0.0,0.0,0
2022060207,589.65,28.46,las_vegas,7,45.64,0.0,0.0,0
2022060208,778.5,31.29,las_vegas,8,51.51,2.883,2.353,1
2022060209,924.79,33.6,las_vegas,9,63.53,6.491,2.353,1
2022060210,970.45,34.81,las_vegas,10,64.56,6.851,2.353,1
2022060211,1028.38,34.89,las_vegas,11,63.48,6.608,2.353,1
2022060212,1004.87,36.62,las_vegas,12,64.37,6.926,2.353,1
2022060213,918.34,37.19,las_vegas,13,67.11,6.768,2.353,1
2022060214,762.46,36.43,las_vegas,14,57.54,3.479,2.353,0
2022060215,559.38,37.3,las_vegas,15,52.35,1.778,2.353,0
2022060216,352.05,35.24,las_vegas,16,44.21,0.0,0.0,0
2022060217,160.32,34.21,las_vegas,17,34.02,0.0,0.0,0
2022060218,46.57,30.3,las_vegas,18,30.1,0.0,0.0,0
2022060219,0.0,28.56,las_vegas,19,26.04,0.0,0.0,0
2022060220,17.32,28.31,las_vegas,20,27.33,0.0,0.0,0
2022060221,7.96,26.2,las_vegas,21,24.8,0.0,0.0,0
2022060222,0.0,26.65,las_vegas,22,22.97,0.0,0.0,0
2022060223,0.0,25.78,las_vegas,23,24.41,0.0,0.0,0
2022060300,15.52,25.27,las_vegas,0,22.48,0.0,0.0,0
2022060301,0.0,23.9,las_vegas,1,21.16,0.0,0.0,0
2022060302,0.0,24.53,las_vegas,2,23.09,0.0,0.0,0
2022060303,6.52,22.7,las_vegas,3,19.86,0.0,0.0,0
2022060304,1.13,20.83,las_vegas,4,19.71,0.0,0.0,0
2022060305,119.5,23.48,las_vegas,5,27.94,0.0,0.0,0
2022060306,323.88,25.98,las_vegas,6,37.28,0.0,0.0,0
2022060307,536.56,29.75,las_vegas,7,46.01,0.0,0.0,0
2022060308,666.43,32.56,las_vegas,8,56.24,3.191,2.353,1
2022060309,807.4,34.44,las_vegas,9,60.28,4.296,2.353,1
2022060310,875.77,36.05,las_vegas,10,63.55,5.644,2.353,1
2022060311,863.77,36.37,las_vegas,11,68.33,7.096,2.353,1
2022060312,906.3,35.79,las_vegas,12,63.57,5.806,2.353,1
2022060313,856.02,37.59,las_vegas,13,61.99,5.522,2.353,1
2022060314,776.37,36.8,las_vegas,14,57.87,3.627,2.353,1
2022060315,591.94,36.16,las_vegas,15,58.59,3.022,2.353,1
2022060316,356.9,36.22,las_vegas,16,48.58,1.117,2.353,0
2022060317,156.28,34.54,las_vegas,17,39.1,0.0,0.0,0
2022060318,34.89,31.12,las_vegas,18,30.48,0.0,0.0,0
2022060319,1.08,28.17,las_vegas,19,27.87,0.0,0.0,0
2022060320,0.0,28.42,las_vegas,20,26.56,0.0,0.0,0
2022060321,19.7,26.05,las_vegas,21,26.33,0.0,0.0,0
2022060322,1.48,25.43,las_vegas,22,22.92,0.0,0.0,0
2022060323,20.92,24.65,las_vegas,23,26.31,0.0,0.0,0
2022060400,0.0,23.77,las_vegas,0,25.3,0.0,0.0,0
2022060401,32.91,23.24,las_vegas,1,23.08,0.0,0.0,0
2022060402,5.64,22.17,las_vegas,2,17.82,0.0,0.0,0
2022060403,0.58,20.65,las_vegas,3,21.26,0.0,0.0,0
2022060404,0.0,20.8,las_vegas,4,23.43,0.0,0.0,0
